"Parent_OrphaCode"|"OrphaCode"
290839|343
290839|184
290839|342
101988|183710
183710|391487
183710|457088
183710|3452
183710|391311
183710|183713
183710|70592
183710|748
748|319605
319605|319623
319605|319612
748|319543
319543|319600
319543|319595
319543|319589
319543|319581
748|319539
319539|574957
319539|331226
319539|319574
319539|319569
748|319535
319535|477857
319535|319563
319535|319558
319535|319552
319535|319547
319535|99898
183710|1930
183710|1334
101988|101992
101992|459348
459348|169464
459348|200421
459348|200418
459348|169467
459348|2966
101992|459345
459345|169150
459345|280133
459345|169147
459345|331190
459345|331187
101988|101985
101985|264675
101985|228423
101985|183681
183681|167
183681|619941
183681|447740
183681|183707
183681|169142
183681|811
183681|2968
2968|99844
2968|99843
2968|99842
183681|678
183681|2587
183681|379
101985|101987
101987|331184
331184|369852
331184|221046
331184|183678
331184|90023
331184|79477
331184|79259
331184|51636
331184|2690
331184|2390
331184|111
331184|193
331184|699
101987|42738
42738|439849
439849|423384
439849|420702
439849|420699
439849|331176
439849|99749
42738|86788
42738|486
101987|2686
98053|183731
183731|325665
325665|325638
325638|247768
325638|199310
325638|168563
325638|137631
325638|85112
325638|347
325638|220
325638|3097
325638|2975
325638|2855
325638|2282
325638|991
325638|140
325638|847
325638|1422
325638|2983
325638|1770
325638|1642
325638|893
325638|881
325665|325632
325632|98086
325632|90787
325632|90786
325632|754
325665|325061
325665|98074
98074|444048
98074|325345
98074|251510
98074|2138
98074|1772
98074|242
98074|243
325665|90776
183731|238744
183731|213524
183731|202940
202940|435564
435564|178345
435564|169615
435564|562
202940|174590
202940|168588
202940|485382
485382|449291
485382|444048
485382|436182
485382|96201
485382|90793
485382|90790
485382|79239
485382|75325
485382|91
485382|2855
485382|3375
485382|243
485382|9
485382|572354
485382|100
485382|881
202940|785
183731|180188
183731|73217
183731|64739
183731|145
98053|183530
183530|363999
183530|404584
404584|404568
404568|404571
404571|488434
404571|498477
404571|404574
404574|488232
404574|508542
404574|496693
404574|221139
404574|1354
404574|93333
404574|93293
404574|71271
404574|3383
404574|3329
404574|3328
404574|3301
404574|3138
404574|3021
404574|3016
404574|3015
404574|2879
404574|2878
404574|2854
404574|2839
404574|2730
404574|2639
404574|2564
404574|2329
404574|2310
404574|2307
404574|2249
404574|2063
404574|1988
404574|1986
404574|1972
404574|1113
404574|1112
404574|1071
404574|989
404574|988
404574|978
404574|974
404574|3103
404574|84
404574|3320
404574|199
404574|329319
404574|238744
404574|2492
404574|1326
404574|392
404574|1891
404571|364571
404571|364198
404571|294959
404571|294957
404571|294949
404571|228184
404571|199315
404571|157808
404571|93459
404571|93458
404571|93457
404571|69028
404571|3023
404571|2793
404568|93455
404568|93454
404568|93453
404568|66630
404568|1531
404584|364526
183530|363245
363245|438134
363245|435953
363245|363665
363245|363649
363245|280576
363245|276432
363245|220295
363245|79474
363245|50811
363245|910
363245|3455
363245|3163
363245|2909
363245|2985
363245|2959
363245|740
363245|2457
363245|2348
363245|528
363245|902
363245|191
363245|508
363245|90342
183530|325690
325690|325706
325706|325713
325713|325357
325713|754
325706|325118
325706|98087
325690|325697
325697|325109
325697|325061
325697|325055
325697|90776
325690|325546
183530|280403
183530|271853
271853|741
271853|98722
271853|97548
271853|466729
271853|402075
271853|369891
271853|157769
271853|101063
271853|860
271853|3426
271853|566862
271853|3193
271853|1478
183530|211240
211240|1053
211240|466729
211240|459548
459548|83454
459548|221061
459548|1059
459548|2451
211240|137667
211240|459543
459543|157791
459543|1062
459543|1063
459543|71213
459543|42775
211240|459537
459537|163634
459537|140944
459537|137608
459537|109
459537|2346
459537|744
211240|77240
211240|459526
459526|458830
459526|624
459526|774
211240|46724
183530|183583
183583|435603
435603|435612
435612|141127
435612|95430
435603|435609
435609|2808
435609|2291
435609|1202
435609|2374
435609|2373
435603|435606
435606|589856
435606|99141
435606|451612
435606|217266
435606|137622
435606|3026
435606|2695
435606|2363
435606|1252
435606|1200
435606|1135
435603|156243
183583|414726
414726|401942
414726|391474
414726|141269
414726|141258
183583|156237
156237|363294
363294|138055
363294|138050
363294|138047
363294|138041
363294|2886
363294|364577
183583|156224
183583|156212
183583|156207
183583|155896
183530|183580
183580|598603
183580|477993
183580|284149
183580|166277
183580|166272
183580|99806
183580|79129
183580|71267
183580|69083
183580|69082
183580|50944
183580|3473
183580|3355
183580|3353
183580|3352
183580|3351
183580|3230
183580|3220
183580|3184
183580|3019
183580|2972
183580|2916
183580|2899
183580|2892
183580|678
183580|2791
183580|2724
183580|2723
183580|2722
183580|2721
183580|2719
183580|2712
183580|2710
183580|2709
183580|2561
183580|2363
183580|2342
183580|2332
183580|2228
183580|2067
183580|2028
183580|2027
183580|2026
183580|2025
183580|2024
183580|2010
183580|1997
183580|1818
183580|1873
183580|1660
183580|3196
183580|1031
183580|978
183580|1946
183580|627
183580|2720
183530|183576
183576|90652
183576|357158
183576|306542
183576|231742
183576|140997
183576|137888
183576|79113
183576|64542
183576|1787
183576|90650
183576|3456
183576|2792
183576|2554
183576|2549
183576|2439
183576|2213
183576|2063
183576|1791
183576|1788
183576|1786
183576|1296
183576|1131
183576|989
183576|952
183576|570
183576|246
183576|1406
183576|245
183576|861
183576|107
183576|857
183576|141132
183530|183573
183573|93460
183573|77828
183530|183570
183570|580940
183570|2109
183570|3191
183570|611207
183570|611216
183570|589442
183570|592574
183570|572761
183570|508498
183570|508488
183570|494439
183570|488618
183570|480880
183570|476406
183570|1964
183570|1937
183570|457395
183570|457365
183570|457240
183570|397623
183570|904
183570|444077
183570|431140
183570|424099
183570|423306
183570|420794
183570|391677
183570|352712
183570|217026
183570|99741
183570|98733
183570|97360
183570|818
183570|3163
183570|2616
183570|2576
183570|2333
183570|2322
183570|2315
183570|2108
183570|2044
183570|1974
183570|813
183570|235
183570|125
183570|915
183570|199
183570|783
183570|633004
183570|459061
183530|183557
183557|98942
183557|53691
183557|91492
183557|1471
183557|522534
522534|519274
522534|451612
183557|98635
183557|98943
183557|91494
183557|522536
522536|468672
522536|363396
522536|98555
522536|2484
183557|98945
183557|98655
183557|83461
183557|525677
525677|238763
525677|98973
525677|98634
525677|64734
525677|35612
525677|190
525677|792
183557|522552
522552|522554
522554|412022
522554|171844
522554|3449
522554|2551
522554|2325
522554|2092
522554|2084
522554|1259
522554|1068
522554|560
522554|833
522554|394
522554|558
522552|1885
183557|522526
522526|522528
522528|522530
522530|220295
522530|99170
522530|90342
522530|910
522528|519268
522528|99172
522528|99169
522528|98578
522528|98576
522528|98575
522528|98574
522528|1253
522526|98561
183557|519345
183557|522514
522514|464760
522514|98947
522514|35737
183557|137905
183557|137902
183557|156005
183557|522550
522550|519294
183557|522540
522540|98634
522540|519276
183557|98594
183557|88632
183530|183554
183554|108993
108993|2470
108993|2407
108993|1486
108993|1305
108993|1120
108993|994
183530|183548
183548|108973
183548|108971
183530|183545
183545|97945
183545|97944
183545|96346
183545|88993
88993|371445
371445|514352
371445|77298
371445|1305
371445|929
371445|869
183530|183542
183542|2050
183542|1522
183542|2763
183542|2780
183542|1826
183542|1513
183542|1531
183542|1452
183542|1114
183542|77296
183542|60015
183542|3034
183542|1790
183542|974
183530|183539
183539|357506
357506|435365
357506|411709
357506|97369
357506|93108
357506|93101
357506|617
357506|237
357506|1309
357506|322
357506|1851
183539|93547
183530|183536
183536|404577
404577|592570
404577|444941
404577|404574
404577|294959
404577|294957
404577|228184
404577|199315
404577|109007
404577|93459
404577|69028
404577|3294
404577|2251
404577|1927
404577|1325
404577|465824
183536|109011
183530|183533
183533|611327
611327|2479
611327|2324
611327|2266
611327|2149
611327|2101
611327|2090
611327|2065
611327|2031
611327|1816
611327|1858
611327|1809
611327|1484
611327|1068
611327|1067
611327|1005
611327|1001
611327|1713
611327|1438
611327|10
611327|191
611327|2983
611327|72
611327|1292
611327|83
611327|1106
611327|140
611327|627
611327|250977
611327|199318
611327|97297
611327|96169
611327|96125
611327|85293
611327|85287
611327|85286
611327|2896
611327|2872
611327|2871
611327|2865
611327|2804
611327|1788
611327|1786
611327|1777
611327|1548
611327|1399
611327|1394
611327|1389
611327|1388
611327|1387
611327|1381
611327|1355
611327|1340
611327|1321
611327|1305
611327|1299
611327|1296
611327|1270
611327|127
611327|1261
611327|1252
611327|1240
611327|1236
611327|1229
611327|109
611327|1193
611327|1184
611327|1131
611327|1110
611327|1078
611327|1473
611327|776
611327|709
611327|373
611327|847
611327|1568
611327|1520
611327|632603
611327|633035
611327|633004
611327|633014
611327|619233
611327|613274
611327|613267
611327|811
611327|3103
611327|1667
611327|228390
611327|974
611327|217335
611327|411493
611327|2209
611327|1496
611327|46059
611327|857
611327|912
611327|220497
611327|647
611327|87
611327|84
611327|1493
611327|239
611327|35107
611327|2318
611327|1052
611327|2512
611327|220493
611327|337
611327|420179
611327|401986
611327|398073
611327|353298
611327|228410
611327|221139
611327|77298
611327|69737
611327|46627
611327|42775
611327|198
611327|2326
611327|3338
611327|3163
611327|2701
611327|2514
611327|2306
611327|2180
611327|2143
611327|2109
611327|2108
611327|1318
611327|1307
611327|989
611327|920
611327|821
611327|813
611327|570
611327|2135
611327|915
611327|568
611327|648
611327|739
611327|567
611327|423306
611327|420794
611327|420561
611327|412035
611327|411986
611327|404473
611327|404451
611327|404448
611327|404443
611327|404440
611327|401935
611327|401923
611327|397973
611327|397951
611327|397709
611327|397695
611327|397612
611327|391307
611327|371364
611327|370930
611327|370927
611327|370010
611327|369950
611327|369891
611327|369837
611327|364577
611327|364028
611327|363741
611327|363705
611327|363686
611327|363680
611327|363659
611327|363611
611327|3255
611327|3242
611327|3224
611327|3219
611327|3199
611327|3186
611327|3044
611327|2489
611327|2323
611327|2322
611327|2316
611327|2315
611327|2282
611327|2278
611327|2139
611327|2136
611327|2117
611327|2115
611327|2107
611327|990
611327|7
611327|1951
611327|1948
611327|1762
611327|3447
611327|3071
611327|2377
611327|502
611327|2233
611327|235
611327|1488
611327|193
611327|36
611327|819
611327|3085
611327|2773
611327|1947
611327|1465
611327|2162
611327|199
611327|192
611327|893
611327|783
611327|280
611327|904
611327|908
611327|870
611327|401973
611327|391408
611327|391372
611327|369939
611327|363528
611327|352530
611327|363444
611327|357175
611327|357001
611327|352587
611327|352577
611327|352490
611327|329802
611327|329332
611327|329224
611327|324761
611327|324540
611327|324416
611327|228426
611327|228402
611327|228384
611327|221120
611327|217385
611327|217377
611327|217346
611327|217340
611327|217017
611327|141333
611327|94066
611327|75389
611327|73246
611327|3412
611327|3409
611327|3404
611327|3369
611327|3363
611327|3304
611327|3293
611327|3270
611327|3041
611327|3038
611327|3019
611327|3010
611327|2988
611327|2985
611327|2332
611327|2328
611327|2008
611327|1973
611327|1970
611327|1964
611327|1891
611327|1064
611327|1014
611327|3138
611327|798
611327|2863
611327|2710
611327|2557
611327|561
611327|672
611327|2092
611327|1826
611327|1790
611327|1662
611327|1553
611327|1517
611327|1454
611327|1393
611327|1300
611327|1358
611327|138
611327|603689
611327|603684
611327|603448
611327|600731
611327|600668
611327|599082
611327|598603
611327|597749
611327|597743
611327|597738
611327|592574
611327|592570
611327|589905
611327|589442
611327|589435
611327|580940
611327|576278
611327|572333
611327|565858
611327|562569
611327|562559
611327|562528
611327|557003
611327|556955
611327|544503
611327|529965
611327|529962
611327|529665
611327|521426
611327|521258
611327|513456
611327|508542
611327|508533
611327|508498
611327|508488
611327|506358
611327|506307
611327|505248
611327|505237
611327|502434
611327|93932
611327|90652
611327|90650
611327|87876
611327|86818
611327|85335
611327|85329
611327|85319
611327|85317
611327|85284
611327|85283
611327|48431
611327|818
611327|1246
611327|3474
611327|3082
611327|2745
611327|2729
611327|1123
611327|1383
611327|1129
611327|1272
611327|3051
611327|2921
611327|2920
611327|2743
611327|2736
611327|2720
611327|2719
611327|2714
611327|2712
611327|2083
611327|2067
611327|85194
611327|300570
611327|284339
611327|1827
611327|276432
611327|53271
611327|611247
611327|293843
611327|293642
611327|289522
611327|284180
611327|284160
611327|280633
611327|261494
611327|261323
611327|254519
611327|168624
611327|166035
611327|85326
611327|85322
611327|85321
611327|1130
611327|3207
611327|2058
611327|2427
611327|2015
611327|2898
611327|2519
611327|3074
611327|1778
611327|1277
611327|3473
611327|3455
611327|3448
611327|3434
611327|3433
611327|3164
611327|3134
611327|3132
611327|3121
611327|3101
611327|3080
611327|3079
611327|3055
611327|1308
611327|544488
611327|544469
611327|530983
611327|500533
611327|477817
611327|457212
611327|457205
611327|436245
611327|436151
611327|435628
611327|423655
611327|3459
611327|3454
611327|3417
611327|3078
611327|3063
611327|85325
611327|85280
611327|85279
611327|85278
611327|85276
611327|85275
611327|85274
611327|85273
611327|85202
611327|83617
611327|79113
611327|71267
611327|66629
611327|66625
611327|56305
611327|56304
611327|52503
611327|52055
611327|2059
611327|2044
611327|2824
611327|1825
611327|1812
611327|1514
611327|1512
611327|1495
611327|500163
611327|500159
611327|500150
611327|500144
611327|500095
611327|496641
611327|495875
611327|495818
611327|494344
611327|488642
611327|488632
611327|488627
611327|488618
611327|488434
611327|487825
611327|487796
611327|485405
611327|481152
611327|480907
611327|480898
611327|480880
611327|477993
611327|476126
611327|468699
611327|468678
611327|466943
611327|466791
611327|466688
611327|464738
611327|464306
611327|464288
611327|464282
611327|459074
611327|459070
611327|459061
611327|457485
611327|457395
611327|457365
611327|457359
611327|457284
611327|457279
611327|457240
611327|457193
611327|456312
611327|456298
611327|453499
611327|447980
611327|444077
611327|444072
611327|444051
611327|444002
611327|439822
611327|438213
611327|436141
611327|435938
611327|434179
611327|431140
611327|319182
611327|319171
611327|314679
611327|314585
611327|314575
611327|314034
611327|313795
